index,author,author_gnd,author_gnd_available,dnb_gender,dnb_birth,dnb_death,dnb_countries,dnb_occupations,dnb_occupations_count
3658,"Hoffmann, J. E.",,False,,,,,,
3752,"Mehring, Alexander",http://d-nb.info/139421513,True,male,1802.0,1871.0,Polen (XA-PL),Regierungsrat + Schulrat,2.0
3755,"Schottmüller, Adolf",http://d-nb.info/101452586,True,male,1798.0,1871.0,Deutschland (XA-DE),Philosoph + Historiker,2.0
3761,"Brunold, Friedrich",http://d-nb.info/101199163,True,male,1811.0,1894.0,Deutschland (XA-DE),Schriftsteller + Lehrer,2.0
3765,"Hesekiel, George",http://d-nb.info/118703986,True,male,1819.0,1874.0,Deutschland (XA-DE),Schriftsteller + Lyriker + Dramatiker + Journalist,4.0
3778,"Sabinus, Georg",http://d-nb.info/116713550,True,male,1508.0,1560.0,Deutschland (XA-DE),Philologe,1.0
3789,"Dreves, Leberecht",http://d-nb.info/101263112,True,male,1816.0,1870.0,Deutschland (XA-DE),Schriftsteller + Historiker + Jurist,3.0
3790,"Kletke, Hermann",https://d-nb.info/gnd/116226900,True,male,1813.0,1886.0,Deutschland (XA-DE),Schriftsteller + Lyriker + Redakteur + Publizist,4.0
3796,"Dach, Simon",http://d-nb.info/11852321X,True,male,1605.0,1659.0,Deutschland (XA-DE) + Litauen (XA-LT) + Russland (XA-RU),Schriftsteller + Philosoph + Theologe + Hochschullehrer + Komponist + Schriftsteller,6.0
3800,"Curtius, Julius",http://d-nb.info/116766778,True,male,1802.0,1849.0,Deutschland (XA-DE),Journalist + Redakteur + Schriftsteller + Liederdichter,4.0
3804,"Ernst, Siegmund",,False,,,,,,
3810,"Posthumus, Theodor",http://d-nb.info/117423394,True,male,1810.0,1876.0,Deutschland (XA-DE),Generalleutnant + Militärschriftsteller,2.0
3838,"Fontane, Theodor",http://d-nb.info/118534262,True,male,1819.0,1898.0,Deutschland (XA-DE),Schriftsteller + Journalist + Kritiker + Theaterkritiker + Kriegsberichterstatter + Apotheker + Librettist + Historiker + Romancier + Übersetzer,10.0
3843,"Goltdammer, Theodor",http://d-nb.info/116763639,True,male,1801.0,1872.0,Deutschland (XA-DE),Jurist + Schriftsteller,2.0
3848,"Lichtwer, Magnus Gottfr.",http://d-nb.info/118779893,True,male,1719.0,1783.0,Deutschland (XA-DE),Schriftsteller + Jurist + Regierungsrat,3.0
3873,"Scherenberg, Christian Friedrich",http://d-nb.info/117218154,True,male,1798.0,1881.0,Deutschland (XA-DE),Schriftsteller + Schauspieler,2.0
3876,"Karschin, Anna Louisa",http://d-nb.info/118560328,True,female,1722.0,1791.0,Deutschland (XA-DE) + Polen (XA-PL),Schriftstellerin + Librettistin,2.0
3880,"Burmann, Gottlob Wilh.",http://d-nb.info/117174521,True,male,1737.0,1805.0,Deutschland (XA-DE),Journalist + Redakteur + Schriftsteller + Komponist,4.0
3887,"Merckel, Wilhelm von",http://d-nb.info/118828606,True,male,1803.0,1861.0,Deutschland (XA-DE),Politiker + Schriftsteller,2.0
3898,"Frege, Ludwig",http://d-nb.info/1011280760,True,,1804.0,1883.0,Deutschland (XA-DE),Pfarrer + Historiker,2.0
3903,"Schumacher, Balthasar Gerhard",http://d-nb.info/101404149X,True,male,1755.0,,Deutschland (XA-DE),Jurist + Vikar,2.0
3924,"Arnim, Achim von",http://d-nb.info/118504177,True,male,1781.0,1831.0,Deutschland (XA-DE),Schriftsteller + Liederdichter + Dramatiker,3.0
3929,"Brentano, Clemens",https://d-nb.info/gnd/118515055,True,male,1778.0,1842.0,Deutschland (XA-DE),Schriftsteller + Lyriker + Librettist,3.0
3944,"Friedländer, S. H.",,False,,,,,,
3966,"Wetzel, F. G.",,False,,,,,,
4011,Schröer,,False,,,,,,
4025,"Bercht, August",http://d-nb.info/140286551,True,male,1790.0,1861.0,Deutschland (XA-DE),Publizist + Schriftsteller + Journalist,3.0
4055,"Curtius, Ernst",http://d-nb.info/116766557,True,male,1814.0,1896.0,Deutschland (XA-DE),Archäologe + Historiker + Philologe + Althistoriker + Hochschullehrer,5.0
4064,"Koreff, Johann Ferd.",,False,,,,,,
4065,"Hagen, Friedrich Heinrich von der",https://d-nb.info/gnd/118829130,True,male,1780.0,1856.0,Deutschland (XA-DE),Germanist + Hochschullehrer + Übersetzer + Bibliothekar + Jurist,5.0
4069,"Schäfer, C. W.",,False,,,,,,
4070,"Leutrum-Ertingen, Ad. von",http://d-nb.info/116958731,True,male,1817.0,1861.0,Deutschland (XA-DE),Schriftsteller + Legationsrat,2.0
4071,"Schlönbach, Karl Arnold",http://d-nb.info/115749446,True,male,1817.0,1866.0,Deutschland (XA-DE),Schriftsteller + Politiker + Schauspieler,3.0
4075,"Dingelstedt, Franz von",http://d-nb.info/118525751,True,male,1814.0,1881.0,Deutschland (XA-DE) + Österreich (XA-AT),Theaterdirektor + Theaterintendant + Schriftsteller + Lyriker + Lehrer,5.0
4090,"Oelkers, Hermann Theodor",http://d-nb.info/117104507,True,male,1816.0,1869.0,Deutschland (XA-DE),Schriftsteller + Übersetzer + Revolutionär,3.0
4096,"Strachwitz, Moritz Graf von",http://d-nb.info/118618814,True,male,1822.0,1847.0,Deutschland (XA-DE) + Österreich (XA-AT),Schriftsteller + Gutsherr,2.0
4102,"Sturm, Julius",http://d-nb.info/118757601,True,male,1816.0,1896.0,Deutschland (XA-DE),Schriftsteller + Pädagoge + Librettist + Pfarrer,4.0
4107,"Hirsch, Rudolf",http://d-nb.info/116905859,True,male,1816.0,1872.0,Tschechische Republik (XA-CZ) + Österreich (XA-AT) + Deutschland (XA-DE),Journalist + Jurist + Redakteur + Musiker + Musikkritiker + Komponist + Schriftsteller,7.0
4110,"Sternberg, A. Freiherr von",,False,,,,,,
4125,"Parucker, Karl",,False,,,,,,
4148,"Mühl, Gustav",http://d-nb.info/117161527,True,male,1819.0,1880.0,Frankreich (XA-FR) + Deutschland (XA-DE),Schriftsteller + Journalist + Bibliothekar,3.0
4156,"Meißner, Alfred",http://d-nb.info/118580310,True,male,1822.0,1885.0,"Österreich (XA-AT) + Jüdischer Kulturkreis (Repräsentanten des jüdischen Kulturkreises, die nicht an den Staat Israel gebunden sind) (XY)",Schriftsteller + Lyriker + Dramatiker + Arzt,4.0
4157,"Raulf, Emanuel",,False,,,,,,
4163,"Fischer, Alexander",http://d-nb.info/116533617,True,male,1812.0,1843.0,Russland (XA-RU) + Deutschland (XA-DE),Übersetzer + Dramatiker,2.0
4168,"Hahn-Hahn, Ida von",http://d-nb.info/118544918,True,female,1805.0,1880.0,Deutschland (XA-DE) + Frankreich (XA-FR),Schriftstellerin + Lyrikerin + Publizistin + Nonne,4.0
4176,"Metzerich, Wilhelm von",,False,,,,,,
4178,"Candidus, Karl",http://d-nb.info/116442859,True,male,1817.0,1871.0,Deutschland (XA-DE) + Frankreich (XA-FR) + Ukraine (XA-UA),Schriftsteller + Pfarrer,2.0
4183,"Kauffer, Eduard",http://d-nb.info/116072636,True,male,1824.0,1874.0,Deutschland (XA-DE),Schriftsteller + Redakteur,2.0
4199,"M., E. F.",,False,,,,,,
4203,"Bernhard, Gustav",http://d-nb.info/130103896,True,male,1815.0,,Deutschland (XA-DE),Schriftsteller + Philosoph + Dramatiker,3.0
4220,"Apel, Theodor",http://d-nb.info/116016809,True,male,1811.0,1867.0,Deutschland (XA-DE),Schriftsteller + Dramatiker,2.0
4235,"Francke, Karl Ludwig",,False,,,,,,
4239,"Schulze, Friedrich August",http://d-nb.info/118835718,True,male,1770.0,1849.0,Deutschland (XA-DE),Schriftsteller,1.0
4291,"Jahn, Robert",,False,,,,,,
4294,"Müller, Friedrich August",http://d-nb.info/104264950,True,male,1767.0,1807.0,Österreich (XA-AT) + Deutschland (XA-DE),Schriftsteller + Übersetzer,2.0
4320,Lamoëns,,False,,,,,,
4327,"Kleist, Franz Alexander von",http://d-nb.info/116230789,True,male,1769.0,1797.0,Deutschland (XA-DE),Schriftsteller,1.0
4342,Hallmann,,False,,,,,,
4350,"Fechner, Gustav Theodor",https://d-nb.info/gnd/118532154,True,male,1801.0,1887.0,Deutschland (XA-DE),Philosoph + Arzt + Physiker + Psychologe + Hochschullehrer,5.0
4421,"Zimmermann, W.",,False,,,,,,
4431,"Gottschall, Rudolf von",http://d-nb.info/gnd/119449072,True,male,1823.0,1909.0,Deutschland (XA-DE),Schriftsteller + Literarhistoriker + Dramaturg + Philosoph + Jurist,5.0
4434,"Chemnitz, Matthäus Friedrich",http://d-nb.info/11932380X,True,male,1815.0,1870.0,Deutschland (XA-DE),Schriftsteller,1.0
4438,"Wyß, Johann Rudolph, der Jüngere",http://d-nb.info/117349666,True,male,1781.0,1830.0,Schweiz (XA-CH),Schriftsteller + Philosoph,2.0
4440,"Müller, R.",,False,,,,,,
4441,"Schmid, Chr.",,False,,,,,,
4443,"Pupikofer, J.",(?) http://d-nb.info/11565108X,True,male,1797.0,1882.0,Schweiz (XA-CH),Bibliothekar + Archivar + Pfarrer + Historiker,4.0
4445,"Otte, Friedrich",http://d-nb.info/116984058,True,male,1819.0,1872.0,Frankreich (XA-FR),Journalist + Redakteur + Heimatschriftsteller,3.0
4449,"Usteri, Johann Martin",https://d-nb.info/gnd/11880362X,True,male,1763.0,1827.0,Schweiz (XA-CH),Schriftsteller + Künstler + Maler + Zeichner,4.0
4459,"Haller, L. von",,False,,,,,,
4476,"Scherr, Theodor",,False,,,,,,
4484,"Arx, Adrian von",http://d-nb.info/13156515X,True,male,1817.0,1859.0,Schweiz (XA-CH),Schriftsteller,1.0
4496,"Fischer, Johann Georg",https://d-nb.info/gnd/118691287,True,male,1816.0,1897.0,Deutschland (XA-DE),Schriftsteller + Lehrer,2.0
4518,"Reber, Balthasar",http://d-nb.info/10081896X,True,male,1805.0,1875.0,Schweiz (XA-CH),Historiker + Schriftsteller,2.0
4533,"Bär, J. J.",,False,,,,,,
4543,"Laufenburg, Wagner von",,False,,,,,,
4558,Steinhufer,,False,,,,,,
4563,"Zoller, Mathias",,False,,,,,,
4566,"Kübler, Jakob",http://d-nb.info/116580879,True,male,1827.0,1899.0,Deutschland (XA-DE),Pfarrer + Schriftsteller,2.0
4571,"Fiel, Hans",,False,,,,,,
4578,"Kraus, Dan.",http://d-nb.info/121092887,True,male,1786.0,1846.0,Schweiz (XA-CH),Pfarrer + Autor + Diakon,3.0
4594,"Salis-Sewis, J. G. von",,False,,,,,,
4597,"Lenz, J.",,False,,,,,,
4599,"Sterner, L.",(?) http://d-nb.info/104123346,True,,,1540.0,Schweiz (XA-CH),,
4600,"Meyler, Peter",,False,,,,,,
4603,"Gazans, Aug.",,False,,,,,,
4611,"Zschokke, Emil",http://d-nb.info/139879277,True,male,1808.0,1889.0,Schweiz (XA-CH),Pfarrer + Schriftsteller,2.0
4613,"S…r, J.",,False,,,,,,
4621,"Flugi, Alfons von",http://d-nb.info/101437552,True,male,1823.0,1890.0,Schweiz (XA-CH),Historiker + Linguist + Übersetzer + Schriftsteller,4.0
4630,"Tscharner, B. B.",,False,,,,,,
4636,"Dorer-Egloff, Edward",http://d-nb.info/116182164,True,male,1807.0,1864.0,Schweiz (XA-CH),Jurist + Literarhistoriker + Politiker + Jurist,4.0
4639,"Schuster, K. L.",,False,,,,,,
4640,"Krauer, Johann Georg",http://d-nb.info/121064034,True,male,1792.0,1845.0,Schweiz (XA-CH) + Deutschland (XA-DE),Arzt + Naturwissenschaftler + Schriftsteller,3.0
4646,"Tobier, Sal.",,False,,,,,,
4649,"Schultheß, G.",,False,,,,,,
4652,"Henne, A.",,False,,,,,,
4654,Koreff,,False,,,,,,
4660,"Räff, Aug.",,False,,,,,,
4669,"Meinert, J. G.",(?) http://d-nb.info/119024535,True,male,1773.0,1844.0,Tschechische Republik (XA-CZ),Philologe + Philosoph,2.0
4670,"Oertingen, Franz Haas von",,False,,,,,,
4673,"Brunner, Sebastian",http://d-nb.info/118667734,True,male,1814.0,1893.0,Österreich (XA-AT),Katholischer Theologe + Schriftsteller,2.0
4679,"Hammer-Purgstall, Joseph Freiherr von",http://d-nb.info/118545426,True,male,1774.0,1856.0,Österreich (XA-AT) + Türkei (XB-TR),Orientalist + Politiker + Schriftsteller + Diplomat + Historiker + Philologe,6.0
4682,"Kuffner, Christoph",http://d-nb.info/116581646,True,male,1777.0,1846.0,Österreich (XA-AT),Schriftsteller,1.0
4693,"Steiermark, Ottokar von",http://d-nb.info/118738836,True,,1265.0,1320.0,Österreich (XA-AT),,
4698,"Fried, H. J.",,False,,,,,,
4704,"Gebhart, J.",,False,,,,,,
4708,"Isidor, Franz",,False,,,,,,
4714,"Beheim, Michael",http://d-nb.info/118508342,True,male,1420.0,1474.0,Deutschland (XA-DE),Komponist + Meistersinger,2.0
4748,"Mailath, Johann",http://d-nb.info/116688912,True,male,1786.0,1855.0,Ungarn (XA-HU) + Deutschland (XA-DE) + Österreich (XA-AT),Schriftsteller + Historiker + Übersetzer,3.0
4756,"Opitz, Martin",http://d-nb.info/118590111,True,male,1597.0,1639.0,Deutschland (XA-DE),Schriftsteller + Gelehrter + Diplomat + Übersetzer + Librettist + Lehrer,6.0
4765,"Günther, Johann Christian",https://d-nb.info/gnd/11854327X,True,male,1695.0,1723.0,Polen (XA-PL) + Deutschland (XA-DE),Schriftsteller + Lyriker + Librettist,3.0
4776,Sandau,,False,,,,,,
4794,"Fischer, August",,False,,,,,,
4806,"Saphir, Moritz",http://d-nb.info/118794558,True,male,1795.0,1858.0,Österreich (XA-AT) + Ungarn (XA-HU),Journalist + Schriftsteller + Satiriker + Theaterkritiker,4.0
4809,"Braun, Karl Freiherr von",(?) http://d-nb.info/116428384,True,male,1802.0,1866.0,Österreich (XA-AT),Schriftsteller + Librettist,2.0
4810,"Meisl, E.",,False,,,,,,
4814,"Gilm, Hermann von",https://d-nb.info/gnd/118539353,True,male,1812.0,1864.0,Österreich (XA-AT) + Italien (XA-IT),Schriftsteller + Librettist,2.0
4819,"S., F. von",,False,,,,,,
4823,"Pannasch, Anton",http://d-nb.info/116022760,True,male,1789.0,1855.0,Belgien (XA-BE) + Österreich (XA-AT),Schriftsteller + Dramatiker + Archivar + Offizier,4.0
4825,"Jelačić, Josef von",http://d-nb.info/118776088,True,male,1801.0,1859.0,Österreich (XA-AT) + Kroatien (XA-HR),Schriftsteller + General,2.0
4827,"Czepko, Daniel von",http://d-nb.info/118677640,True,,1605.0,1660.0,Deutschland (XA-DE),Schriftsteller + Mystiker,2.0
4843,"Braun, Isabella",http://d-nb.info/119338556,True,female,1815.0,1886.0,Deutschland (XA-DE),Schriftstellerin,1.0
4845,Fack,,False,,,,,,
4853,"Leisler, G.",,False,,,,,,
4871,Klumpp,,False,,,,,,
4882,"Wetzel, Friedrich Gottlob",http://d-nb.info/132619733,True,male,1738.0,1801.0,Deutschland (XA-DE),Schriftsteller + Dramatiker,2.0
4896,"Grimm, Herman",http://d-nb.info/118697773,True,male,1828.0,1901.0,Deutschland (XA-DE),Kunsthistoriker + Schriftsteller + Literarhistoriker + Hochschullehrer,4.0
4927,"Lepel, Bernhard von",http://d-nb.info/118998447,True,male,1818.0,1885.0,Deutschland (XA-DE),Schriftsteller + Offizier,2.0
4930,"Schnezler, August",http://d-nb.info/116844841,True,male,1809.0,1853.0,Deutschland (XA-DE),Schriftsteller + Redakteur,2.0
4989,"Esmarch, Carl",(?) http://d-nb.info/116299509,True,male,1824.0,1887.0,Deutschland (XA-DE),Jurist + Schriftsteller,2.0
4996,"Rappard, E. von",,False,,,,,,
5002,"Oser, Friedrich",http://d-nb.info/11715136X,True,male,1820.0,1891.0,Schweiz (XA-CH),Pfarrer + Schriftsteller + Liederdichter,3.0
5006,"L., W.",,False,,,,,,
5019,"Witte, Friedrich",(?) http://d-nb.info/136908810,True,,1773.0,1854.0,Deutschland (XA-DE),Astronom + Schriftsteller + Hofrat + Konsistorialrat,4.0
5033,"Krämer, Otto",,False,,,,,,
5054,"Sebus, Albrecht",,False,,,,,,
5066,"Vincke, Gisbert von",https://d-nb.info/gnd/117429589,True,male,1813.0,1892.0,Deutschland (XA-DE),Schriftsteller + Übersetzer + Jurist + Regierungsrat + Librettist,5.0
5082,Bauer,,False,,,,,,
5088,"Pol, Jan",,False,,,,,,
5112,"Bender, Ludwig",,False,,,,,,
5145,Sternberg (nicht Leo!),,False,,,,,,
5146,"Besser, Hermann",(?) http://d-nb.info/11615473X,True,male,,,Deutschland (XA-DE),,
5157,Walter,,False,,,,,,
5183,"Bergt, A.",,False,,,,,,
5191,"Stöber, C.",,False,,,,,,
5199,"Hoffmann, Friedrich",,False,,,,,,
5231,"Pangkofer, Joseph Anton",http://d-nb.info/116022337,True,male,1804.0,1854.0,Deutschland (XA-DE),Mundartdichter,1.0
5251,"Goedeke, Karl",http://d-nb.info/11871788X,True,male,1814.0,1887.0,Deutschland (XA-DE),Bibliograf + Bibliograf + Germanist + Literarhistoriker,4.0
5254,"Alfret, J.",,False,,,,,,
5260,"Kohlhauer, Ernst",,False,,,,,,
5263,"Creizenach, Thodor",http://d-nb.info/116718838,True,male,1818.0,1877.0,Deutschland (XA-DE),Kunsthistoriker + Schriftsteller + Literarhistoriker,3.0
5271,"Schmidt, Fr.",,False,,,,,,
5273,Grimm,,False,,,,,,
5277,Rapp I.,,False,,,,,,
5311,"Stöber, A.",,False,,,,,,
5339,"Marx, L.",,False,,,,,,
5345,"Ebert, K. G.",,False,,,,,,
5422,"Wolff, B.",(?) http://d-nb.info/117442003,True,male,1799.0,1851.0,Deutschland (XA-DE),Schriftsteller + Literarhistoriker + Humorist + Pädagoge + Herausgeber + Philologe,6.0
5448,"Fransecky, Karl Otto von",,False,,,,,,
5449,"Künzel, Heinrich",http://d-nb.info/116592044,True,male,1810.0,1873.0,Deutschland (XA-DE),Schriftsteller + Übersetzer + Publizist + Theaterintendant + Lehrer + Erzieher + Bibliothekar + Hofrat + Freimaurer,9.0
5452,"Hartmann, M.",,False,,,,,,
5481,"Benno, J. E.",,False,,,,,,
5486,"Flix, Alois",,False,,,,,,
5494,"Nikander, Karl August",http://d-nb.info/104141166,True,male,1799.0,1839.0,Schweden (XA-SE),Schriftsteller,1.0
5516,"Hellmann, R. L.",,False,,,,,,
5528,Reinickem J. L.,,False,,,,,,
5530,"Pfeiffer, Freimund",http://d-nb.info/1034727834,True,male,1810.0,1841.0,Deutschland (XA-DE),Schriftsteller + Philologe + Lehrer,3.0
5543,"Woeste, Fr.",(?) http://d-nb.info/117456705,True,male,1807.0,1878.0,Deutschland (XA-DE),Philologe + Volkskundler + Sprachlehrer + Germanist + Heimatkundler + Sagenforscher,6.0
5545,Gerhard,,False,,,,,,
5548,"Freytag, Gustav",http://d-nb.info/118535455,True,male,1816.0,1895.0,Deutschland (XA-DE) + Polen (XA-PL),Schriftsteller + Historiker + Publizist + Politiker + Abgeordneter + Journalist,6.0
5549,"Hutterus, Johann Martin",http://d-nb.info/121939944,True,,1810.0,1865.0,Deutschland (XA-DE),Schriftsteller,1.0
5550,"Rau, Heribert",http://d-nb.info/116362979,True,male,1813.0,1876.0,Deutschland (XA-DE),Schriftsteller + Pfarrer + Theologe,3.0
5556,"Goßmann, Johann Bartholomäus",http://d-nb.info/11678816X,True,male,1811.0,1854.0,Deutschland (XA-DE),Schriftsteller + Gymnasiallehrer + Pädagoge,3.0
5557,"Lingg, Hermann",http://d-nb.info/119002248,True,male,1820.0,1905.0,Deutschland (XA-DE),Schriftsteller + Militärarzt + Lyriker,3.0
5562,"Kaufmann, Alexander",http://d-nb.info/116073349,True,male,1817.0,1893.0,Deutschland (XA-DE),Schriftsteller + Archivar + Dokumentar + Historiker + Erzieher,5.0
5571,"Broemel, Fr.",,False,,,,,,
5574,"Köhler, Ludwig",http://d-nb.info/116285060,True,male,1819.0,1864.0,Deutschland (XA-DE),Schriftsteller + Redakteur,2.0
5578,"Dippel, Heinrich",(?) http://d-nb.info/129020117,True,,1825.0,1870.0,Deutschland (XA-DE),,
5583,"Schöppner, Alexander",(?) http://d-nb.info/11915403X,True,male,1820.0,1860.0,Deutschland (XA-DE),Schriftsteller + Pädagoge,2.0
5586,"Hocker, Nikolaus",http://d-nb.info/104300086,True,male,1822.0,1900.0,Deutschland (XA-DE),Schriftsteller + Volkskundler + Diplomat,3.0
5593,"Müller, Hermann",,False,,,,,,
5598,"Kinkel, Gottfried",http://d-nb.info/11856224X,True,male,1815.0,1882.0,Deutschland (XA-DE) + Schweiz (XA-CH),Schriftsteller + Politiker + Kunsthistoriker + Theologe,4.0
5600,"Neumann, Hermann",http://d-nb.info/104286083,True,male,1808.0,1875.0,Deutschland (XA-DE),Schriftsteller + Beamter,2.0
5603,"Maria, Max",,False,,,,,,
5612,"Kannegießer, K. L.",,False,,,,,,
5616,"Braun, H.",,False,,,,,,
5620,"Hagen, Busso von",,False,,,,,,
5626,"Wiese, L.",,False,,,,,,
5631,"Ganzhorn, Wilhelm",http://d-nb.info/119441446,True,male,1818.0,1880.0,Deutschland (XA-DE),Schriftsteller + Archäologe,2.0
5636,"Schulz, Arnim",,False,,,,,,
5638,"Kurz, H.",,False,,,,,,
5641,"Laube, A.",,False,,,,,,
5645,Matthäi,,False,,,,,,
5663,"Groote, E. von",(?) http://d-nb.info/119063727,True,male,1789.0,1864.0,Deutschland (XA-DE),Stadtrat + Germanist,2.0
5673,"Lamey, A.",(?) http://d-nb.info/116653620,True,male,1772.0,1861.0,Deutschland (XA-DE) + Frankreich (XA-FR),Schriftsteller + Richter,2.0
5689,"Püttmann, Hermann",http://d-nb.info/118597043,True,male,1811.0,1874.0,Deutschland (XA-DE),Schriftsteller + Publizist,2.0
5696,"Hub, Ignaz",http://d-nb.info/118979698,True,male,1810.0,1880.0,Deutschland (XA-DE),Schriftsteller + Literarhistoriker,2.0
5717,Fröhlich,,False,,,,,,
5718,"Schücking, Levin",http://d-nb.info/118762109,True,male,1814.0,1883.0,Deutschland (XA-DE),Schriftsteller + Redakteur + Publizist,3.0
5730,"Meyern, Gustav von",http://d-nb.info/11700877X,True,male,1820.0,1878.0,Deutschland (XA-DE),Theaterintendant + Dramatiker,2.0
5734,"Rantzau-Breitenburg, Kuno Graf von",(?) http://d-nb.info/100975569,True,male,1805.0,1882.0,Deutschland (XA-DE),Jurist + Architekt,2.0
5751,"Stöber, D. E.",,False,,,,,,
5752,"Müller, Fr.",,False,,,,,,
5771,"Temmer, K. C.",,False,,,,,,
5783,"Merk, C.",,False,,,,,,
5811,"Ziehen, E.",(?) http://d-nb.info/116988207,True,male,1819.0,1884.0,Deutschland (XA-DE),Schriftsteller,1.0
5813,"Neumann, E.",,False,,,,,,
5820,"Rollett, Hermann",http://d-nb.info/118886576,True,male,1819.0,1904.0,Österreich (XA-AT) + Deutschland (XA-DE) + Schweiz (XA-CH),Schriftsteller + Schulrat,2.0
5823,"Treitschke, Heinrich von",http://d-nb.info/118623761,True,male,1834.0,1896.0,Deutschland (XA-DE),Politiker + Geheimer Rat + Schriftsteller + Historiker + Publizist,5.0
5841,"Schmitt, Karl",(?) http://d-nb.info/116799927,True,male,1828.0,1855.0,Deutschland (XA-DE),Schriftsteller + Philologe,2.0
5853,Wyß,,False,,,,,,
5875,Balde,,False,,,,,,
5890,"Logau, Friedrich von",http://d-nb.info/11872889X,True,male,1605.0,1655.0,Deutschland (XA-DE),Schriftsteller + Regierungsrat + Liederdichter,3.0
5893,"Riß, Joh.",,False,,,,,,
5896,"Mörike, Eduard",http://d-nb.info/118583107,True,male,1804.0,1875.0,Deutschland (XA-DE),Schriftsteller + Liederdichter + Lyriker + Prosaist + Lehrer + Zeichner + Pfarrer + Übersetzer + Librettist,9.0
5897,Gaudy,,False,,,,,,
5902,Kortum,,False,,,,,,
5927,"Hornburg, D.",,False,,,,,,
5940,"Hoffmann, Luise",,False,,,,,,
5944,"Weihe, Ernst",,False,,,,,,
5946,"Kind, Roswitha",http://d-nb.info/11617207X,True,female,1814.0,1843.0,Deutschland (XA-DE),Schriftstellerin,1.0
5947,Blomberg,,False,,,,,,
5952,"Hölty, Hermann",,False,,,,,,
5957,Salis,,False,,,,,,
6004,"Kannegießer, O.",,False,,,,,,
